Individual Reference,First Name,Last Name,Father First Name,Father Last Name,Mother First Name,Year of Birth,Document Type,Document ID,Organization,Category,Currency,Amount,Start (yyyyMMdd),End (yyyyMMdd)
538605682321,شامخ,راجح,ثائر,جهينة,أفراح,1976,NATIONAL_ID,453025419763.0,ORG1,CASH-MPA,USD,64133,20240401,20240701
176843544644,آيات,الحواش,حنبل,الديسي,ميلاء,1989,,,ORG1,CASH-MPA,USD,9553,20240401,20240701
215594633194,يارا,البخاري,حنبل,الديسي,ميلاء,1984,LOCAL_COUNCIL_CARD,33806146141.0,ORG1,CASH-MPA,USD,27055,20240401,20240701
273977115461,هاجر,بنو فراس,طائل,الشامي,ميرال,1989,PERSONAL_ID,274831954017.0,ORG1,CASH-MPA,USD,4019,20240401,20240701
480091006666,عبّود,العارف,طائل,الشامي,ميرال,2018,LOCAL_COUNCIL_CARD,433046611753.0,ORG1,CASH-MPA,USD,2902,20240401,20240701
484131530762,وصاف,عتيبة,طائل,الشامي,ميرال,2010,LOCAL_COUNCIL_CARD,779284519969.0,ORG1,CASH-MPA,USD,99307,20240401,20240701
831724812790,مادلين,حميضة,فادي,عدوان,كرمة,1979,NATIONAL_ID,310531460703.0,ORG1,CASH-MPA,USD,1716,20240401,20240701
567585536845,طائف,خندف,فادي,عدوان,كرمة,1994,,,ORG1,CASH-MPA,USD,40096,20240401,20240701
845995830932,أريج,باهلة,مسرور,الكلغاصي,جود,2005,NATIONAL_ID,846862754559.0,ORG1,CASH-MPA,USD,20313,20240401,20240701
548214800121,نادي,النمري,مسرور,الكلغاصي,جود,1977,PERSONAL_ID,59146696236.0,ORG1,CASH-MPA,USD,10894,20240401,20240701
732310257891,أروى,البشيتي,مسرور,الكلغاصي,جود,1992,NATIONAL_ID,739074087408.0,ORG1,CASH-MPA,USD,76824,20240401,20240701
228274407819,مصطفى,عتيبة,نصري,نهد,كوثر,1971,LOCAL_COUNCIL_CARD,970787921389.0,ORG1,CASH-MPA,USD,1423,20240401,20240701
828281709559,ضياء,شهران,نصري,نهد,كوثر,2004,,,ORG1,CASH-MPA,USD,42879,20240401,20240701
199170799374,اعتكاف,جودة,نصري,نهد,كوثر,1987,PERSONAL_ID,180642825894.0,ORG1,CASH-MPA,USD,98008,20240401,20240701
994224331763,شبيب,بنو شيبة,نصري,نهد,كوثر,2023,NATIONAL_ID,594595995272.0,ORG1,CASH-MPA,USD,80201,20240401,20240701
589573729290,فخر,جعفر,نصري,نهد,كوثر,1977,PERSONAL_ID,319224820247.0,ORG1,CASH-MPA,USD,50209,20240401,20240701
218517716676,موسى,بني هاجر,نصري,نهد,كوثر,1977,PERSONAL_ID,204950629095.0,ORG1,CASH-MPA,USD,6577,20240401,20240701
927005869709,أسيل,جديس,مؤيّد,بنو ذي أصبح,جوين,1997,LOCAL_COUNCIL_CARD,907009433943.0,ORG1,CASH-MPA,USD,9517,20240401,20240701
551869818335,شهد,بني بيات,مؤيّد,بنو ذي أصبح,جوين,1976,,,ORG1,CASH-MPA,USD,26230,20240401,20240701
500005501609,تالا,بنو يعلى,مؤيّد,بنو ذي أصبح,جوين,1987,LOCAL_COUNCIL_CARD,295626994694.0,ORG1,CASH-MPA,USD,43069,20240401,20240701
152919063419,جالا,الجعليين,قاصد,سرندح,بثينة,1987,NATIONAL_ID,482242813673.0,ORG1,CASH-MPA,USD,57846,20240401,20240701
273235005706,إخلاص,بنو عبس,قاصد,سرندح,بثينة,1980,PERSONAL_ID,907960799048.0,ORG1,CASH-MPA,USD,99587,20240401,20240701
990646023919,أزهار,الشرفاء,مرشد,الرباطاب,يسرى,2010,PERSONAL_ID,222020904841.0,ORG1,CASH-MPA,USD,52008,20240401,20240701
984762276671,ريتاج,مشعشع,مرشد,الرباطاب,يسرى,1977,,,ORG1,CASH-MPA,USD,44784,20240401,20240701
115494925277,فدائي,هوازن,مرشد,الرباطاب,يسرى,2012,NATIONAL_ID,839282203328.0,ORG1,CASH-MPA,USD,44022,20240401,20240701
305071720980,عبد الحقّ,طه,مرشد,الرباطاب,يسرى,2017,,,ORG1,CASH-MPA,USD,93750,20240401,20240701
853504653337,خالدي,حمير,نافذ,الأوس,أجوان,1977,PERSONAL_ID,376245749679.0,ORG1,CASH-MPA,USD,7220,20240401,20240701
476245420262,جرير,الدواسر,نافذ,الأوس,أجوان,2007,,,ORG1,CASH-MPA,USD,6244,20240401,20240701
604607541711,بثينة,ثقيف,نافذ,الأوس,أجوان,1972,NATIONAL_ID,166700250385.0,ORG1,CASH-MPA,USD,63554,20240401,20240701
791181285349,شهب,فراهيد,نافذ,الأوس,أجوان,2015,PERSONAL_ID,416663783897.0,ORG1,CASH-MPA,USD,97080,20240401,20240701
484446347497,ميار,المهرة,نافذ,الأوس,أجوان,1991,NATIONAL_ID,781992425511.0,ORG1,CASH-MPA,USD,93004,20240401,20240701
681630458558,يمام,الأيوبي,حفيظ,بني عطية,جنى,1975,PERSONAL_ID,974625830365.0,ORG1,CASH-MPA,USD,47682,20240401,20240701
459544185176,شهير,مرازيق البقوم,حفيظ,بني عطية,جنى,1980,LOCAL_COUNCIL_CARD,357746250611.0,ORG1,CASH-MPA,USD,3881,20240401,20240701
115668645777,عبد الكريم,اسطمبولي,حفيظ,بني عطية,جنى,1988,PERSONAL_ID,16236622549.0,ORG1,CASH-MPA,USD,68089,20240401,20240701
685280749979,روفيدا,النقيب,وادع,الفتياني,ميلاء,1989,PERSONAL_ID,139112191308.0,ORG1,CASH-MPA,USD,54430,20240401,20240701
221010608103,شادن,بنو شيبان,وادع,الفتياني,ميلاء,2005,,,ORG1,CASH-MPA,USD,20104,20240401,20240701
487865439821,هيام,أشجع,وادع,الفتياني,ميلاء,2011,,,ORG1,CASH-MPA,USD,51705,20240401,20240701
432920201735,هايدي,اميوني,وادع,الفتياني,ميلاء,2019,,,ORG1,CASH-MPA,USD,86629,20240401,20240701
120221480837,عمرو,طيء,وادع,الفتياني,ميلاء,2023,,,ORG1,CASH-MPA,USD,92889,20240401,20240701
902117017375,زكية,زحيكة,عبد العليم,فراهيد,هناء,2018,PERSONAL_ID,301034908266.0,ORG1,CASH-MPA,USD,88872,20240401,20240701
945182076801,آيات,النقيب,عبد العليم,فراهيد,هناء,2018,PERSONAL_ID,352396330845.0,ORG1,CASH-MPA,USD,99849,20240401,20240701
199987280649,غامد,بنو هاشم,عبد العليم,فراهيد,هناء,2001,NATIONAL_ID,113587344138.0,ORG1,CASH-MPA,USD,73091,20240401,20240701
317131052909,بدرالدّجى,قيس عيلان,عبد العليم,فراهيد,هناء,2016,LOCAL_COUNCIL_CARD,818898916077.0,ORG1,CASH-MPA,USD,76752,20240401,20240701
443990845862,سائد,السيفي,عبد العليم,فراهيد,هناء,2006,NATIONAL_ID,65801543319.0,ORG1,CASH-MPA,USD,46419,20240401,20240701
510704644676,سلطان,شهران,شاكر,الساحلي,ميلاء,1998,LOCAL_COUNCIL_CARD,570031125255.0,ORG1,CASH-MPA,USD,20777,20240401,20240701
683068942355,نور,بنو عدي,حسيب,بنو مالك,جالا,1992,LOCAL_COUNCIL_CARD,294089280354.0,ORG1,CASH-MPA,USD,40562,20240401,20240701
751382065006,ميرا,جار الله,حسيب,بنو مالك,جالا,1989,NATIONAL_ID,23439846.0,ORG1,CASH-MPA,USD,23973,20240401,20240701
910806626411,وصاف,النشاشيبي,صابر,جودة,جواهر,2011,PERSONAL_ID,532228152435.0,ORG1,CASH-MPA,USD,44408,20240401,20240701
172303174824,طائف,قيس عيلان,صابر,جودة,جواهر,2017,,,ORG1,CASH-MPA,USD,26660,20240401,20240701
769670624802,طائع,بنو شيبان,صابر,جودة,جواهر,2004,LOCAL_COUNCIL_CARD,182981797966.0,ORG1,CASH-MPA,USD,58311,20240401,20240701
786981678911,أزهار,هوازن,صابر,جودة,جواهر,2002,LOCAL_COUNCIL_CARD,978726161395.0,ORG1,CASH-MPA,USD,48700,20240401,20240701
300312055031,وفيق,نور الدين,صابر,جودة,جواهر,2020,PERSONAL_ID,98581823738.0,ORG1,CASH-MPA,USD,29878,20240401,20240701
576930267114,ثاقب,عاملة,صابر,جودة,جواهر,2016,NATIONAL_ID,126275064548.0,ORG1,CASH-MPA,USD,20447,20240401,20240701
238270108211,لاما,ابو السعود,محمود,متني,أسيل,1972,NATIONAL_ID,225929506772.0,ORG1,CASH-MPA,USD,80237,20240401,20240701
912307838831,لورين,الشامي,محمود,متني,أسيل,2008,PERSONAL_ID,707928690867.0,ORG1,CASH-MPA,USD,46201,20240401,20240701
706245186607,كسّاب,السادة,وجيه,قريش,ضحى,1994,,,ORG1,CASH-MPA,USD,75213,20240401,20240701
357823290151,تمّام,بنو الأحمر بن الحارث,وجيه,قريش,ضحى,1972,,,ORG1,CASH-MPA,USD,77421,20240401,20240701
827870397223,آيات,الدواسر,طارق,النمر,هدى,1986,LOCAL_COUNCIL_CARD,288118359579.0,ORG1,CASH-MPA,USD,65771,20240401,20240701
532751812581,معزّ,عبد اللطيف,طارق,النمر,هدى,1976,NATIONAL_ID,32386528412.0,ORG1,CASH-MPA,USD,73996,20240401,20240701
891561092711,راما,بلغازي,طارق,النمر,هدى,1996,NATIONAL_ID,1901076739.0,ORG1,CASH-MPA,USD,16095,20240401,20240701
319559545528,ريما,طيء,طارق,النمر,هدى,1997,,,ORG1,CASH-MPA,USD,9505,20240401,20240701
149816892149,رهيف,بنو عجل,طارق,النمر,هدى,2016,,,ORG1,CASH-MPA,USD,35643,20240401,20240701
926646461560,أسرار,الحجر بن الهنوء بن الأزد,فكري,السمان,أفنان,2005,PERSONAL_ID,104061116544.0,ORG1,CASH-MPA,USD,77150,20240401,20240701
832153456109,لاما,جهينة,فكري,السمان,أفنان,1973,,,ORG1,CASH-MPA,USD,57886,20240401,20240701
410146967777,خالدي,بدرية,فكري,السمان,أفنان,2006,,,ORG1,CASH-MPA,USD,41240,20240401,20240701
677197632560,باهرة,الأنصاري,فكري,السمان,أفنان,1979,NATIONAL_ID,839564077168.0,ORG1,CASH-MPA,USD,42424,20240401,20240701
877390934560,أروى,بنو خالد,فكري,السمان,أفنان,1992,NATIONAL_ID,676922121074.0,ORG1,CASH-MPA,USD,44806,20240401,20240701
669485334688,قائد,ميرفاب,فكري,السمان,أفنان,1976,NATIONAL_ID,59937400238.0,ORG1,CASH-MPA,USD,43727,20240401,20240701
758669993091,هناء,جديس,ثامر,جرهم,جواهر,2009,,,ORG1,CASH-MPA,USD,86710,20240401,20240701
722937074875,غالي,طرابلسي,ثامر,جرهم,جواهر,1992,PERSONAL_ID,17730873602.0,ORG1,CASH-MPA,USD,41736,20240401,20240701
535061741840,قدري,الأيوبي,ثامر,جرهم,جواهر,1973,LOCAL_COUNCIL_CARD,628520575431.0,ORG1,CASH-MPA,USD,74420,20240401,20240701
968686010820,عالية,عبد اللطيف,ثامر,جرهم,جواهر,1978,LOCAL_COUNCIL_CARD,707174576456.0,ORG1,CASH-MPA,USD,3473,20240401,20240701
749250923420,ريتال,الكالوتي,عمّار,ارناؤوط,أفراح,2000,PERSONAL_ID,225028530573.0,ORG1,CASH-MPA,USD,65876,20240401,20240701
151599508126,روعة,ربيعة,عمّار,ارناؤوط,أفراح,2011,,,ORG1,CASH-MPA,USD,32151,20240401,20240701
728995822644,لينا,المظفر,عمّار,ارناؤوط,أفراح,1982,LOCAL_COUNCIL_CARD,502444898114.0,ORG1,CASH-MPA,USD,28465,20240401,20240701
999393820704,طلال,عنس,عمّار,ارناؤوط,أفراح,1978,NATIONAL_ID,579597538422.0,ORG1,CASH-MPA,USD,4431,20240401,20240701
869059861156,ضحى,تنوخ,عمّار,ارناؤوط,أفراح,1979,PERSONAL_ID,300665030384.0,ORG1,CASH-MPA,USD,17913,20240401,20240701
594688495234,ضحى,بلقرن,عمّار,ارناؤوط,أفراح,2016,PERSONAL_ID,846288899187.0,ORG1,CASH-MPA,USD,75368,20240401,20240701
150070323914,سلاف,عبد اللطيف,سعدي,بنو شهر,أريج,2005,,,ORG1,CASH-MPA,USD,21151,20240401,20240701
534904857159,نوال,نور الدين,سعدي,بنو شهر,أريج,2023,LOCAL_COUNCIL_CARD,656375538102.0,ORG1,CASH-MPA,USD,68983,20240401,20240701
880777178918,عامر,بنو العريج,سعدي,بنو شهر,أريج,2014,NATIONAL_ID,982243397791.0,ORG1,CASH-MPA,USD,7962,20240401,20240701
874683577334,إلينا,تغلب بن وائل,حازم,العفيفي,جلنار,2022,LOCAL_COUNCIL_CARD,22367051823.0,ORG1,CASH-MPA,USD,76282,20240401,20240701
646097180920,هدى,وهبة,حازم,العفيفي,جلنار,1975,NATIONAL_ID,66437974581.0,ORG1,CASH-MPA,USD,46682,20240401,20240701
795662820626,خطيب,الزرقان,حازم,العفيفي,جلنار,1984,PERSONAL_ID,603446793228.0,ORG1,CASH-MPA,USD,96748,20240401,20240701
409457840754,سبأ,اسطمبولي,مظهر,بنو شعبة,زهرة,1973,NATIONAL_ID,144794616453.0,ORG1,CASH-MPA,USD,80190,20240401,20240701
970977715232,نغم,مطير,مظهر,بنو شعبة,زهرة,2015,NATIONAL_ID,70329694303.0,ORG1,CASH-MPA,USD,12341,20240401,20240701
426552029546,فرات,الخلفاوي,مظهر,بنو شعبة,زهرة,2006,LOCAL_COUNCIL_CARD,97189901722.0,ORG1,CASH-MPA,USD,84010,20240401,20240701
803207049168,تمام,أولاد بوعزيز,عبد الإله,ميرفاب,بشرى,1983,NATIONAL_ID,66004613755.0,ORG1,CASH-MPA,USD,6105,20240401,20240701
811889789540,قصي,ضبيعة,عبد الإله,ميرفاب,بشرى,1997,NATIONAL_ID,217507254053.0,ORG1,CASH-MPA,USD,55599,20240401,20240701
849334404814,راني,طسم,عبد الإله,ميرفاب,بشرى,1995,NATIONAL_ID,237037178066.0,ORG1,CASH-MPA,USD,55393,20240401,20240701
589351348797,جيلان,هوازن,لطوف,الخطيب بني جماعة الكناني,جود,1995,PERSONAL_ID,571869513772.0,ORG1,CASH-MPA,USD,44287,20240401,20240701
936175682626,صدّام,مزرعاني,لطوف,الخطيب بني جماعة الكناني,جود,1980,LOCAL_COUNCIL_CARD,58017440796.0,ORG1,CASH-MPA,USD,3407,20240401,20240701
794424327378,منصور,بلغازي,لطوف,الخطيب بني جماعة الكناني,جود,2002,NATIONAL_ID,93633644925.0,ORG1,CASH-MPA,USD,88528,20240401,20240701
886334434344,صبور,عبد القيس,لطوف,الخطيب بني جماعة الكناني,جود,1985,PERSONAL_ID,307378916709.0,ORG1,CASH-MPA,USD,97466,20240401,20240701
210448369464,ميرال,العقيدات,لطوف,الخطيب بني جماعة الكناني,جود,2007,NATIONAL_ID,352508629964.0,ORG1,CASH-MPA,USD,53556,20240401,20240701
928300479199,نسيب,العوالق,دهمان,الداودي,ترانيم,1972,LOCAL_COUNCIL_CARD,57820734778.0,ORG1,CASH-MPA,USD,15695,20240401,20240701
930347368843,ناردين,جهينة,دهمان,الداودي,ترانيم,1986,PERSONAL_ID,778255136548.0,ORG1,CASH-MPA,USD,16014,20240401,20240701
999472345183,حليم,عبده,دهمان,الداودي,ترانيم,1980,NATIONAL_ID,56526031428.0,ORG1,CASH-MPA,USD,89449,20240401,20240701
977124473904,دعاء,الجعليين,دهمان,الداودي,ترانيم,1987,NATIONAL_ID,877749324705.0,ORG1,CASH-MPA,USD,92847,20240401,20240701
812789364167,جوانا,البغدادي,حمود,جرهم,أناهيد,1979,,,ORG1,CASH-MPA,USD,54429,20240401,20240701
763052383852,شيّق,النمري,حمود,جرهم,أناهيد,1974,,,ORG1,CASH-MPA,USD,1958,20240401,20240701
653276906450,هنادي,الكلغاصي,حمود,جرهم,أناهيد,2012,NATIONAL_ID,362711489315.0,ORG1,CASH-MPA,USD,92961,20240401,20240701
834233096022,شفيع,جزيني,حمود,جرهم,أناهيد,1989,PERSONAL_ID,171668245828.0,ORG1,CASH-MPA,USD,89011,20240401,20240701
762436784760,ميسون,هندية,حمود,جرهم,أناهيد,2002,NATIONAL_ID,840397046412.0,ORG1,CASH-MPA,USD,1740,20240401,20240701
503492164351,ريفال,البامية,عبد العليم,الرباب,ابتسام,1986,PERSONAL_ID,621430460162.0,ORG1,CASH-MPA,USD,69839,20240401,20240701
310945553155,ناصيف,الهدمي,عبد العليم,الرباب,ابتسام,1972,PERSONAL_ID,38492053828.0,ORG1,CASH-MPA,USD,88737,20240401,20240701
119451488501,عالية,الكالوتي,عبد العليم,الرباب,ابتسام,2018,NATIONAL_ID,258675417387.0,ORG1,CASH-MPA,USD,35055,20240401,20240701
153078705597,أناهيد,هوازن,عبد العليم,الرباب,ابتسام,2014,LOCAL_COUNCIL_CARD,410878277643.0,ORG1,CASH-MPA,USD,63108,20240401,20240701
229115194520,هايل,شمر,عبد العليم,الرباب,ابتسام,1983,,,ORG1,CASH-MPA,USD,86772,20240401,20240701
891893540700,رشيد,صيداوي,وفائي,عنزة,أجوان,2002,LOCAL_COUNCIL_CARD,695989214064.0,ORG1,CASH-MPA,USD,13139,20240401,20240701
694700723817,ميرال,الحسيني,وفائي,عنزة,أجوان,1976,,,ORG1,CASH-MPA,USD,46747,20240401,20240701
513539714402,سجا,أشجع,كافور,درويش,جودي,1992,NATIONAL_ID,217987683575.0,ORG1,CASH-MPA,USD,98330,20240401,20240701
335591267167,بلسم,وهبة,كافور,درويش,جودي,2020,,,ORG1,CASH-MPA,USD,42387,20240401,20240701
771265243403,مُنجد,تميم,كافور,درويش,جودي,2017,NATIONAL_ID,359111525762.0,ORG1,CASH-MPA,USD,62172,20240401,20240701
427705667967,علي,المرازيق,كافور,درويش,جودي,1993,NATIONAL_ID,38453912207.0,ORG1,CASH-MPA,USD,54918,20240401,20240701
985563834325,فردوس,ربيعة,كافور,درويش,جودي,1978,NATIONAL_ID,716689741971.0,ORG1,CASH-MPA,USD,41163,20240401,20240701
791611059882,فارع,بنو الأحمر بن الحارث,ثابت,بنو شيبة,آلاء,2011,PERSONAL_ID,583620506043.0,ORG1,CASH-MPA,USD,63872,20240401,20240701
955509743319,مياس,ضبيعة,ثابت,بنو شيبة,آلاء,1984,,,ORG1,CASH-MPA,USD,33399,20240401,20240701
266268353734,حنفي,فراهيد,ثابت,بنو شيبة,آلاء,2013,LOCAL_COUNCIL_CARD,595265346586.0,ORG1,CASH-MPA,USD,31742,20240401,20240701
127998424460,نجيب,عضل,ثابت,بنو شيبة,آلاء,2009,,,ORG1,CASH-MPA,USD,24844,20240401,20240701
995739531574,نجم الدّين,سموم,ثابت,بنو شيبة,آلاء,1977,PERSONAL_ID,101472158576.0,ORG1,CASH-MPA,USD,24754,20240401,20240701
322267871594,دعاء,حرب,ثابت,بنو شيبة,آلاء,2018,NATIONAL_ID,266562597879.0,ORG1,CASH-MPA,USD,94938,20240401,20240701
908242459703,مأمون,عبده,فخر الدّين,بني بيات,ابتهال,1987,PERSONAL_ID,133147820857.0,ORG1,CASH-MPA,USD,53886,20240401,20240701
552722523445,مجاهد,صيداوي,فخر الدّين,بني بيات,ابتهال,1982,NATIONAL_ID,607760442709.0,ORG1,CASH-MPA,USD,77596,20240401,20240701
747440034842,نبراس,ابو السعود,فخر الدّين,بني بيات,ابتهال,2013,LOCAL_COUNCIL_CARD,171030365277.0,ORG1,CASH-MPA,USD,43159,20240401,20240701
421873862861,ميار,النقيب,سعدون,بكر بن عبد مناة,تالا,1989,LOCAL_COUNCIL_CARD,60077813296.0,ORG1,CASH-MPA,USD,28635,20240401,20240701
459827945989,ابتهال,الكبابيش,سعدون,بكر بن عبد مناة,تالا,1990,,,ORG1,CASH-MPA,USD,9595,20240401,20240701
516736249866,ريف,الزماميري,عزيز,بيرقدار,ابتهاج,1999,LOCAL_COUNCIL_CARD,269865818102.0,ORG1,CASH-MPA,USD,46538,20240401,20240701
919498825555,بيسان,الجاعوني,عزيز,بيرقدار,ابتهاج,1980,PERSONAL_ID,11947362193.0,ORG1,CASH-MPA,USD,97804,20240401,20240701
955900945865,نجم الدّين,بنو فراس,عزيز,بيرقدار,ابتهاج,2012,LOCAL_COUNCIL_CARD,628233852713.0,ORG1,CASH-MPA,USD,44403,20240401,20240701
663639240782,كاملة,اليوزباشي,حنبل,الشاويش,جوانا,1987,LOCAL_COUNCIL_CARD,811322435481.0,ORG1,CASH-MPA,USD,7534,20240401,20240701
837400029402,طه,زحيكة,حنبل,الشاويش,جوانا,1975,NATIONAL_ID,914348565986.0,ORG1,CASH-MPA,USD,1282,20240401,20240701
108118593156,طارق,بجيلة,حنبل,الشاويش,جوانا,2007,,,ORG1,CASH-MPA,USD,24384,20240401,20240701
533895029935,سديم,الخالدي,حنبل,الشاويش,جوانا,1984,NATIONAL_ID,685238291013.0,ORG1,CASH-MPA,USD,99830,20240401,20240701
730268014808,راوي,عامر بن صعصعة,جليل,ابو الحاج,نوره,1986,LOCAL_COUNCIL_CARD,629804633303.0,ORG1,CASH-MPA,USD,7159,20240401,20240701
631882168669,نذير,متني,جليل,ابو الحاج,نوره,1990,PERSONAL_ID,985836889147.0,ORG1,CASH-MPA,USD,44330,20240401,20240701
854271016712,جنى,قريش,جليل,ابو الحاج,نوره,2002,,,ORG1,CASH-MPA,USD,49179,20240401,20240701
532259650216,رشيد,بلغازي,جليل,ابو الحاج,نوره,2018,NATIONAL_ID,215655028315.0,ORG1,CASH-MPA,USD,42156,20240401,20240701
457125958269,جلنار,بنو الأحمر بن الحارث,جليل,ابو الحاج,نوره,1997,LOCAL_COUNCIL_CARD,93599356211.0,ORG1,CASH-MPA,USD,48229,20240401,20240701
563268260944,تمام,بيرقدار,مُتيّم,شمر,مادلين,2021,NATIONAL_ID,88776355445.0,ORG1,CASH-MPA,USD,28699,20240401,20240701
197374964316,بهاء,بنو شيبان,مُتيّم,شمر,مادلين,1988,NATIONAL_ID,61416953781.0,ORG1,CASH-MPA,USD,77850,20240401,20240701
762260190286,ناصيف,حرب,مُتيّم,شمر,مادلين,2010,LOCAL_COUNCIL_CARD,263519201938.0,ORG1,CASH-MPA,USD,77742,20240401,20240701
903799709996,تاج الدّين,الشرفاء,مازن,عرموني,حلا,2021,,,ORG1,CASH-MPA,USD,3903,20240401,20240701
224014313045,اعتماد,الساحلي,مازن,عرموني,حلا,1993,NATIONAL_ID,801816862685.0,ORG1,CASH-MPA,USD,12271,20240401,20240701
256050051522,بدرالدّجى,الشعباني,مازن,عرموني,حلا,1998,,,ORG1,CASH-MPA,USD,27110,20240401,20240701
498672229147,رامز,مزينة,ممتاز,الماني,شادن,1998,NATIONAL_ID,933204052554.0,ORG1,CASH-MPA,USD,76290,20240401,20240701
539073264320,مُرسي,بنو شهر,ممتاز,الماني,شادن,1978,NATIONAL_ID,610413967424.0,ORG1,CASH-MPA,USD,36731,20240401,20240701
175258818771,أغاريد,بنو الدئل,ممتاز,الماني,شادن,1972,PERSONAL_ID,559487484227.0,ORG1,CASH-MPA,USD,15027,20240401,20240701
696493868807,ظاهر,عنز بن وائل,ممتاز,الماني,شادن,1970,NATIONAL_ID,321489293298.0,ORG1,CASH-MPA,USD,12213,20240401,20240701
571466767640,نوال,الوعري,ممتاز,الماني,شادن,2014,,,ORG1,CASH-MPA,USD,79731,20240401,20240701
761845892896,فداء,القضماني,حسيب,مذحج,عتاب,2001,,,ORG1,CASH-MPA,USD,72919,20240401,20240701
839040208243,داوود,الديسي,كنار,أفغاني,دعاء,1984,PERSONAL_ID,81722040214.0,ORG1,CASH-MPA,USD,42257,20240401,20240701
927781736619,جمان,أفغاني,كنار,أفغاني,دعاء,2017,NATIONAL_ID,736536412261.0,ORG1,CASH-MPA,USD,83445,20240401,20240701
395633666827,قاصد,تنوخ,كنار,أفغاني,دعاء,2005,NATIONAL_ID,634309098276.0,ORG1,CASH-MPA,USD,66243,20240401,20240701
966220008337,نافذ,العفيفي,شهير,شمر,جودي,2013,PERSONAL_ID,999686675864.0,ORG1,CASH-MPA,USD,74053,20240401,20240701
856545114959,نوري,هوازن,شهير,شمر,جودي,1971,NATIONAL_ID,211898092491.0,ORG1,CASH-MPA,USD,76337,20240401,20240701
365013514290,ديمه,العجمان,شهير,شمر,جودي,1977,LOCAL_COUNCIL_CARD,133333133632.0,ORG1,CASH-MPA,USD,50907,20240401,20240701
458668334051,هناء,النمري,شهير,شمر,جودي,2011,LOCAL_COUNCIL_CARD,672982300796.0,ORG1,CASH-MPA,USD,99125,20240401,20240701
297162216262,نوره,بنو زيد,رمحي,الكبابيش,جالا,1994,,,ORG1,CASH-MPA,USD,88229,20240401,20240701
793331532617,بوران,ازحيمان,رمحي,الكبابيش,جالا,2015,NATIONAL_ID,148602819324.0,ORG1,CASH-MPA,USD,4450,20240401,20240701
683774384428,مادلين,تنوخ,نصري,المظفر,سجى,1990,NATIONAL_ID,492422378736.0,ORG1,CASH-MPA,USD,61645,20240401,20240701
613694315696,عبد المولى,الماني,نصري,المظفر,سجى,2005,PERSONAL_ID,875851089495.0,ORG1,CASH-MPA,USD,58044,20240401,20240701
634473219983,فداء,غوشة,نصري,المظفر,سجى,1994,LOCAL_COUNCIL_CARD,398300813258.0,ORG1,CASH-MPA,USD,64548,20240401,20240701
661165277411,شهد,ابو الحاج,نصري,المظفر,سجى,1992,,,ORG1,CASH-MPA,USD,71882,20240401,20240701
862170688824,كتوم,بنو هلال,كريم,مشعشع,ناهد,1970,,,ORG1,CASH-MPA,USD,99143,20240401,20240701
772888638563,عبد الباقي,بنو ذي أصبح,كريم,مشعشع,ناهد,1979,LOCAL_COUNCIL_CARD,326515080791.0,ORG1,CASH-MPA,USD,62099,20240401,20240701
901839432441,وضّاح,زحلاوي,كريم,مشعشع,ناهد,2016,,,ORG1,CASH-MPA,USD,44010,20240401,20240701
952685756877,حليم,مذحج,كريم,مشعشع,ناهد,1981,NATIONAL_ID,684418683938.0,ORG1,CASH-MPA,USD,87283,20240401,20240701
358873519663,لوليا,بديرية,ضرغام,طه,هايدي,1978,PERSONAL_ID,919889811904.0,ORG1,CASH-MPA,USD,40669,20240401,20240701
532795435962,بلسم,المفتي,ضرغام,طه,هايدي,2006,NATIONAL_ID,319465563601.0,ORG1,CASH-MPA,USD,78955,20240401,20240701
261231301708,فتوح,جعفر,ضرغام,طه,هايدي,2013,NATIONAL_ID,49961416517.0,ORG1,CASH-MPA,USD,97654,20240401,20240701
932270251304,وسام,العارف,ضرغام,طه,هايدي,2015,NATIONAL_ID,797189668821.0,ORG1,CASH-MPA,USD,34721,20240401,20240701
777430038991,ياسر,العجمان,ضرغام,طه,هايدي,1993,PERSONAL_ID,636659990289.0,ORG1,CASH-MPA,USD,27777,20240401,20240701
571033515984,ثاقب,الحسيني,ضرغام,طه,هايدي,1982,,,ORG1,CASH-MPA,USD,8450,20240401,20240701
335969641052,عثمان,المظفر,مؤنس,طه,جوين,1980,LOCAL_COUNCIL_CARD,476737496412.0,ORG1,CASH-MPA,USD,87239,20240401,20240701
916283607083,لورا,كهلان,مؤنس,طه,جوين,1984,PERSONAL_ID,10005370249.0,ORG1,CASH-MPA,USD,61236,20240401,20240701
216228797609,آلاء,الزرقان,نجم الدّين,طزيز,جود,1973,PERSONAL_ID,790185595884.0,ORG1,CASH-MPA,USD,6728,20240401,20240701
817537947198,بثينة,الجعليين,نجم الدّين,طزيز,جود,2014,,,ORG1,CASH-MPA,USD,47267,20240401,20240701
920819549819,سلاف,نهد,نجم الدّين,طزيز,جود,1978,PERSONAL_ID,211893607285.0,ORG1,CASH-MPA,USD,85850,20240401,20240701
592048917611,أسيل,عنس,نجم الدّين,طزيز,جود,1972,NATIONAL_ID,855647548842.0,ORG1,CASH-MPA,USD,17451,20240401,20240701
902013607738,سديم,مطير,نجم الدّين,طزيز,جود,1999,LOCAL_COUNCIL_CARD,305197569872.0,ORG1,CASH-MPA,USD,46302,20240401,20240701
